Gene,SetType,DiseaseType
142689,drug_overlap,Syndrome5
148741,drug_overlap,Syndrome5
157567,drug_overlap,Syndrome5
163782,drug_overlap,Syndrome5
170961,drug_overlap,Syndrome5
200539,drug_overlap,Syndrome5
203286,drug_overlap,Syndrome5
253650,drug_overlap,Syndrome5
255239,drug_overlap,Syndrome5
256949,drug_overlap,Syndrome5
283373,drug_overlap,Syndrome5
284353,drug_overlap,Syndrome5
317754,drug_overlap,Syndrome5
338699,drug_overlap,Syndrome5
339768,drug_overlap,Syndrome5
374569,drug_overlap,Syndrome5
374860,drug_overlap,Syndrome5
375248,drug_overlap,Syndrome5
388468,drug_overlap,Syndrome5
400986,drug_overlap,Syndrome5
401036,drug_overlap,Syndrome5
441430,drug_overlap,Syndrome5
441459,drug_overlap,Syndrome5
441478,drug_overlap,Syndrome5
441869,drug_overlap,Syndrome5
554226,drug_overlap,Syndrome5
728747,drug_overlap,Syndrome5
728780,drug_overlap,Syndrome5
100131244,drug_overlap,Syndrome5
100287399,drug_overlap,Syndrome5
100287718,drug_overlap,Syndrome5
100310846,drug_overlap,Syndrome5
100526835,drug_overlap,Syndrome5
100996331,drug_overlap,Syndrome5
2208,drug_overlap,Syndrome5
1959,drug_overlap,Syndrome5
2730,drug_overlap,Syndrome5
3741,drug_overlap,Syndrome5
8644,drug_overlap,Syndrome5
4057,drug_overlap,Syndrome5
7018,drug_overlap,Syndrome5
1284,drug_overlap,Syndrome5
10190,drug_overlap,Syndrome5
432,drug_overlap,Syndrome5
971,drug_overlap,Syndrome5
1379,drug_overlap,Syndrome5
1841,drug_overlap,Syndrome5
2657,drug_overlap,Syndrome5
3420,drug_overlap,Syndrome5
3820,drug_overlap,Syndrome5
3824,drug_overlap,Syndrome5
3939,drug_overlap,Syndrome5
3945,drug_overlap,Syndrome5
3948,drug_overlap,Syndrome5
4194,drug_overlap,Syndrome5
4668,drug_overlap,Syndrome5
4832,drug_overlap,Syndrome5
5068,drug_overlap,Syndrome5
5553,drug_overlap,Syndrome5
5967,drug_overlap,Syndrome5
5968,drug_overlap,Syndrome5
6130,drug_overlap,Syndrome5
6320,drug_overlap,Syndrome5
7162,drug_overlap,Syndrome5
10054,drug_overlap,Syndrome5
10143,drug_overlap,Syndrome5
10219,drug_overlap,Syndrome5
10332,drug_overlap,Syndrome5
10394,drug_overlap,Syndrome5
23601,drug_overlap,Syndrome5
29121,drug_overlap,Syndrome5
29880,drug_overlap,Syndrome5
51266,drug_overlap,Syndrome5
51267,drug_overlap,Syndrome5
54829,drug_overlap,Syndrome5
55293,drug_overlap,Syndrome5
64080,drug_overlap,Syndrome5
64478,drug_overlap,Syndrome5
79987,drug_overlap,Syndrome5
83998,drug_overlap,Syndrome5
93978,drug_overlap,Syndrome5
114784,drug_overlap,Syndrome5
114788,drug_overlap,Syndrome5
130120,drug_overlap,Syndrome5
130589,drug_overlap,Syndrome5
130752,drug_overlap,Syndrome5
140578,drug_overlap,Syndrome5
154790,drug_overlap,Syndrome5
160364,drug_overlap,Syndrome5
160365,drug_overlap,Syndrome5
283420,drug_overlap,Syndrome5
339390,drug_overlap,Syndrome5
346689,drug_overlap,Syndrome5
377677,drug_overlap,Syndrome5
387836,drug_overlap,Syndrome5
387837,drug_overlap,Syndrome5
653509,drug_overlap,Syndrome5
728276,drug_overlap,Syndrome5
729238,drug_overlap,Syndrome5
100431172,drug_overlap,Syndrome5
5973,drug_overlap,Syndrome5
210,drug_overlap,Syndrome5
11181,drug_overlap,Syndrome5
57704,drug_overlap,Syndrome5
5409,drug_overlap,Syndrome5
2760,drug_overlap,Syndrome5
95,drug_overlap,Syndrome5
156,drug_overlap,Syndrome5
3098,drug_overlap,Syndrome5
29110,drug_overlap,Syndrome5
1137,drug_overlap,Syndrome5
204,drug_overlap,Syndrome5
327,drug_overlap,Syndrome5
649,drug_overlap,Syndrome5
825,drug_overlap,Syndrome5
1382,drug_overlap,Syndrome5
1739,drug_overlap,Syndrome5
1740,drug_overlap,Syndrome5
1741,drug_overlap,Syndrome5
1961,drug_overlap,Syndrome5
2122,drug_overlap,Syndrome5
2242,drug_overlap,Syndrome5
2342,drug_overlap,Syndrome5
2672,drug_overlap,Syndrome5
2738,drug_overlap,Syndrome5
2783,drug_overlap,Syndrome5
2784,drug_overlap,Syndrome5
2785,drug_overlap,Syndrome5
2787,drug_overlap,Syndrome5
2788,drug_overlap,Syndrome5
2790,drug_overlap,Syndrome5
2791,drug_overlap,Syndrome5
2793,drug_overlap,Syndrome5
2868,drug_overlap,Syndrome5
2869,drug_overlap,Syndrome5
2978,drug_overlap,Syndrome5
2987,drug_overlap,Syndrome5
3090,drug_overlap,Syndrome5
3104,drug_overlap,Syndrome5
3672,drug_overlap,Syndrome5
4040,drug_overlap,Syndrome5
4150,drug_overlap,Syndrome5
4354,drug_overlap,Syndrome5
4355,drug_overlap,Syndrome5
4356,drug_overlap,Syndrome5
4921,drug_overlap,Syndrome5
5082,drug_overlap,Syndrome5
5178,drug_overlap,Syndrome5
5194,drug_overlap,Syndrome5
5217,drug_overlap,Syndrome5
5229,drug_overlap,Syndrome5
5232,drug_overlap,Syndrome5
5324,drug_overlap,Syndrome5
5325,drug_overlap,Syndrome5
5336,drug_overlap,Syndrome5
5641,drug_overlap,Syndrome5
5683,drug_overlap,Syndrome5
5696,drug_overlap,Syndrome5
5805,drug_overlap,Syndrome5
5875,drug_overlap,Syndrome5
5876,drug_overlap,Syndrome5
5978,drug_overlap,Syndrome5
5994,drug_overlap,Syndrome5
6011,drug_overlap,Syndrome5
6018,drug_overlap,Syndrome5
6123,drug_overlap,Syndrome5
6132,drug_overlap,Syndrome5
6133,drug_overlap,Syndrome5
6135,drug_overlap,Syndrome5
6141,drug_overlap,Syndrome5
6144,drug_overlap,Syndrome5
6147,drug_overlap,Syndrome5
6154,drug_overlap,Syndrome5
6170,drug_overlap,Syndrome5
6274,drug_overlap,Syndrome5
6281,drug_overlap,Syndrome5
6670,drug_overlap,Syndrome5
6671,drug_overlap,Syndrome5
7092,drug_overlap,Syndrome5
7251,drug_overlap,Syndrome5
7310,drug_overlap,Syndrome5
7408,drug_overlap,Syndrome5
7539,drug_overlap,Syndrome5
7541,drug_overlap,Syndrome5
7543,drug_overlap,Syndrome5
7546,drug_overlap,Syndrome5
7547,drug_overlap,Syndrome5
7551,drug_overlap,Syndrome5
7552,drug_overlap,Syndrome5
7556,drug_overlap,Syndrome5
7561,drug_overlap,Syndrome5
7562,drug_overlap,Syndrome5
7564,drug_overlap,Syndrome5
7565,drug_overlap,Syndrome5
7566,drug_overlap,Syndrome5
7567,drug_overlap,Syndrome5
7568,drug_overlap,Syndrome5
7570,drug_overlap,Syndrome5
7571,drug_overlap,Syndrome5
7572,drug_overlap,Syndrome5
7576,drug_overlap,Syndrome5
7581,drug_overlap,Syndrome5
7582,drug_overlap,Syndrome5
7584,drug_overlap,Syndrome5
7587,drug_overlap,Syndrome5
7589,drug_overlap,Syndrome5
7592,drug_overlap,Syndrome5
7593,drug_overlap,Syndrome5
7594,drug_overlap,Syndrome5
7617,drug_overlap,Syndrome5
7620,drug_overlap,Syndrome5
7621,drug_overlap,Syndrome5
7626,drug_overlap,Syndrome5
7627,drug_overlap,Syndrome5
7629,drug_overlap,Syndrome5
7633,drug_overlap,Syndrome5
7634,drug_overlap,Syndrome5
7637,drug_overlap,Syndrome5
7638,drug_overlap,Syndrome5
7643,drug_overlap,Syndrome5
7652,drug_overlap,Syndrome5
7673,drug_overlap,Syndrome5
7691,drug_overlap,Syndrome5
7692,drug_overlap,Syndrome5
7693,drug_overlap,Syndrome5
7695,drug_overlap,Syndrome5
7697,drug_overlap,Syndrome5
7699,drug_overlap,Syndrome5
7702,drug_overlap,Syndrome5
7705,drug_overlap,Syndrome5
7710,drug_overlap,Syndrome5
7711,drug_overlap,Syndrome5
7712,drug_overlap,Syndrome5
7727,drug_overlap,Syndrome5
7728,drug_overlap,Syndrome5
7738,drug_overlap,Syndrome5
7743,drug_overlap,Syndrome5
7745,drug_overlap,Syndrome5
7746,drug_overlap,Syndrome5
7755,drug_overlap,Syndrome5
7757,drug_overlap,Syndrome5
7760,drug_overlap,Syndrome5
7761,drug_overlap,Syndrome5
7762,drug_overlap,Syndrome5
7764,drug_overlap,Syndrome5
7766,drug_overlap,Syndrome5
7767,drug_overlap,Syndrome5
7768,drug_overlap,Syndrome5
7770,drug_overlap,Syndrome5
7771,drug_overlap,Syndrome5
7773,drug_overlap,Syndrome5
7776,drug_overlap,Syndrome5
7789,drug_overlap,Syndrome5
8328,drug_overlap,Syndrome5
8405,drug_overlap,Syndrome5
8440,drug_overlap,Syndrome5
8454,drug_overlap,Syndrome5
8473,drug_overlap,Syndrome5
9231,drug_overlap,Syndrome5
9278,drug_overlap,Syndrome5
9310,drug_overlap,Syndrome5
9422,drug_overlap,Syndrome5
9534,drug_overlap,Syndrome5
9640,drug_overlap,Syndrome5
9658,drug_overlap,Syndrome5
9668,drug_overlap,Syndrome5
9726,drug_overlap,Syndrome5
9745,drug_overlap,Syndrome5
9753,drug_overlap,Syndrome5
9801,drug_overlap,Syndrome5
9880,drug_overlap,Syndrome5
9923,drug_overlap,Syndrome5
9925,drug_overlap,Syndrome5
10009,drug_overlap,Syndrome5
10127,drug_overlap,Syndrome5
10168,drug_overlap,Syndrome5
10172,drug_overlap,Syndrome5
10320,drug_overlap,Syndrome5
10365,drug_overlap,Syndrome5
10520,drug_overlap,Syndrome5
10658,drug_overlap,Syndrome5
10661,drug_overlap,Syndrome5
10664,drug_overlap,Syndrome5
10773,drug_overlap,Syndrome5
10780,drug_overlap,Syndrome5
10793,drug_overlap,Syndrome5
10795,drug_overlap,Syndrome5
11131,drug_overlap,Syndrome5
11222,drug_overlap,Syndrome5
11224,drug_overlap,Syndrome5
11279,drug_overlap,Syndrome5
22806,drug_overlap,Syndrome5
22807,drug_overlap,Syndrome5
22834,drug_overlap,Syndrome5
22835,drug_overlap,Syndrome5
22847,drug_overlap,Syndrome5
22869,drug_overlap,Syndrome5
22888,drug_overlap,Syndrome5
23090,drug_overlap,Syndrome5
23119,drug_overlap,Syndrome5
23126,drug_overlap,Syndrome5
23300,drug_overlap,Syndrome5
23361,drug_overlap,Syndrome5
23414,drug_overlap,Syndrome5
23528,drug_overlap,Syndrome5
23569,drug_overlap,Syndrome5
23598,drug_overlap,Syndrome5
23660,drug_overlap,Syndrome5
25799,drug_overlap,Syndrome5
25850,drug_overlap,Syndrome5
25888,drug_overlap,Syndrome5
25925,drug_overlap,Syndrome5
26048,drug_overlap,Syndrome5
26152,drug_overlap,Syndrome5
26289,drug_overlap,Syndrome5
27033,drug_overlap,Syndrome5
27111,drug_overlap,Syndrome5
27153,drug_overlap,Syndrome5
28999,drug_overlap,Syndrome5
29068,drug_overlap,Syndrome5
29088,drug_overlap,Syndrome5
29093,drug_overlap,Syndrome5
29780,drug_overlap,Syndrome5
29923,drug_overlap,Syndrome5
30832,drug_overlap,Syndrome5
49854,drug_overlap,Syndrome5
50509,drug_overlap,Syndrome5
50808,drug_overlap,Syndrome5
50855,drug_overlap,Syndrome5
51043,drug_overlap,Syndrome5
51121,drug_overlap,Syndrome5
51126,drug_overlap,Syndrome5
51157,drug_overlap,Syndrome5
51187,drug_overlap,Syndrome5
51264,drug_overlap,Syndrome5
51274,drug_overlap,Syndrome5
51276,drug_overlap,Syndrome5
51333,drug_overlap,Syndrome5
51341,drug_overlap,Syndrome5
51385,drug_overlap,Syndrome5
51427,drug_overlap,Syndrome5
51440,drug_overlap,Syndrome5
51545,drug_overlap,Syndrome5
51621,drug_overlap,Syndrome5
51764,drug_overlap,Syndrome5
54093,drug_overlap,Syndrome5
54165,drug_overlap,Syndrome5
54504,drug_overlap,Syndrome5
54753,drug_overlap,Syndrome5
54784,drug_overlap,Syndrome5
54807,drug_overlap,Syndrome5
54816,drug_overlap,Syndrome5
54840,drug_overlap,Syndrome5
54925,drug_overlap,Syndrome5
54948,drug_overlap,Syndrome5
54989,drug_overlap,Syndrome5
54993,drug_overlap,Syndrome5
55052,drug_overlap,Syndrome5
55079,drug_overlap,Syndrome5
55176,drug_overlap,Syndrome5
55205,drug_overlap,Syndrome5
55311,drug_overlap,Syndrome5
55552,drug_overlap,Syndrome5
55609,drug_overlap,Syndrome5
55628,drug_overlap,Syndrome5
55629,drug_overlap,Syndrome5
55634,drug_overlap,Syndrome5
55659,drug_overlap,Syndrome5
55663,drug_overlap,Syndrome5
55713,drug_overlap,Syndrome5
55734,drug_overlap,Syndrome5
55740,drug_overlap,Syndrome5
55762,drug_overlap,Syndrome5
55786,drug_overlap,Syndrome5
55888,drug_overlap,Syndrome5
55892,drug_overlap,Syndrome5
55900,drug_overlap,Syndrome5
55922,drug_overlap,Syndrome5
55970,drug_overlap,Syndrome5
56242,drug_overlap,Syndrome5
56977,drug_overlap,Syndrome5
56978,drug_overlap,Syndrome5
56979,drug_overlap,Syndrome5
56980,drug_overlap,Syndrome5
57116,drug_overlap,Syndrome5
57209,drug_overlap,Syndrome5
57232,drug_overlap,Syndrome5
57335,drug_overlap,Syndrome5
57336,drug_overlap,Syndrome5
57343,drug_overlap,Syndrome5
57474,drug_overlap,Syndrome5
57541,drug_overlap,Syndrome5
57547,drug_overlap,Syndrome5
57567,drug_overlap,Syndrome5
57573,drug_overlap,Syndrome5
57592,drug_overlap,Syndrome5
57621,drug_overlap,Syndrome5
57623,drug_overlap,Syndrome5
57628,drug_overlap,Syndrome5
57677,drug_overlap,Syndrome5
57684,drug_overlap,Syndrome5
57693,drug_overlap,Syndrome5
57711,drug_overlap,Syndrome5
57786,drug_overlap,Syndrome5
57862,drug_overlap,Syndrome5
58491,drug_overlap,Syndrome5
58492,drug_overlap,Syndrome5
58499,drug_overlap,Syndrome5
58500,drug_overlap,Syndrome5
58525,drug_overlap,Syndrome5
58538,drug_overlap,Syndrome5
59336,drug_overlap,Syndrome5
59342,drug_overlap,Syndrome5
63875,drug_overlap,Syndrome5
63925,drug_overlap,Syndrome5
63934,drug_overlap,Syndrome5
63977,drug_overlap,Syndrome5
63978,drug_overlap,Syndrome5
64288,drug_overlap,Syndrome5
64375,drug_overlap,Syndrome5
64376,drug_overlap,Syndrome5
64397,drug_overlap,Syndrome5
64412,drug_overlap,Syndrome5
64763,drug_overlap,Syndrome5
64850,drug_overlap,Syndrome5
64919,drug_overlap,Syndrome5
64978,drug_overlap,Syndrome5
64979,drug_overlap,Syndrome5
64983,drug_overlap,Syndrome5
65243,drug_overlap,Syndrome5
65251,drug_overlap,Syndrome5
65982,drug_overlap,Syndrome5
65988,drug_overlap,Syndrome5
79027,drug_overlap,Syndrome5
79084,drug_overlap,Syndrome5
79088,drug_overlap,Syndrome5
79092,drug_overlap,Syndrome5
79149,drug_overlap,Syndrome5
79175,drug_overlap,Syndrome5
79177,drug_overlap,Syndrome5
79230,drug_overlap,Syndrome5
79364,drug_overlap,Syndrome5
79673,drug_overlap,Syndrome5
79692,drug_overlap,Syndrome5
79744,drug_overlap,Syndrome5
79759,drug_overlap,Syndrome5
79797,drug_overlap,Syndrome5
79818,drug_overlap,Syndrome5
79842,drug_overlap,Syndrome5
79862,drug_overlap,Syndrome5
79891,drug_overlap,Syndrome5
79894,drug_overlap,Syndrome5
79898,drug_overlap,Syndrome5
79943,drug_overlap,Syndrome5
80032,drug_overlap,Syndrome5
80095,drug_overlap,Syndrome5
80108,drug_overlap,Syndrome5
80110,drug_overlap,Syndrome5
80317,drug_overlap,Syndrome5
80320,drug_overlap,Syndrome5
80345,drug_overlap,Syndrome5
80778,drug_overlap,Syndrome5
80818,drug_overlap,Syndrome5
80829,drug_overlap,Syndrome5
81856,drug_overlap,Syndrome5
81931,drug_overlap,Syndrome5
83744,drug_overlap,Syndrome5
84107,drug_overlap,Syndrome5
84124,drug_overlap,Syndrome5
84146,drug_overlap,Syndrome5
84215,drug_overlap,Syndrome5
84307,drug_overlap,Syndrome5
84330,drug_overlap,Syndrome5
84436,drug_overlap,Syndrome5
84449,drug_overlap,Syndrome5
84450,drug_overlap,Syndrome5
84503,drug_overlap,Syndrome5
84527,drug_overlap,Syndrome5
84552,drug_overlap,Syndrome5
84612,drug_overlap,Syndrome5
84614,drug_overlap,Syndrome5
84620,drug_overlap,Syndrome5
84622,drug_overlap,Syndrome5
84627,drug_overlap,Syndrome5
84662,drug_overlap,Syndrome5
84671,drug_overlap,Syndrome5
84765,drug_overlap,Syndrome5
84775,drug_overlap,Syndrome5
84779,drug_overlap,Syndrome5
84826,drug_overlap,Syndrome5
84874,drug_overlap,Syndrome5
84878,drug_overlap,Syndrome5
84891,drug_overlap,Syndrome5
84905,drug_overlap,Syndrome5
84911,drug_overlap,Syndrome5
84922,drug_overlap,Syndrome5
84924,drug_overlap,Syndrome5
85301,drug_overlap,Syndrome5
85460,drug_overlap,Syndrome5
89887,drug_overlap,Syndrome5
90075,drug_overlap,Syndrome5
90233,drug_overlap,Syndrome5
90317,drug_overlap,Syndrome5
90321,drug_overlap,Syndrome5
90333,drug_overlap,Syndrome5
90485,drug_overlap,Syndrome5
90576,drug_overlap,Syndrome5
90589,drug_overlap,Syndrome5
90592,drug_overlap,Syndrome5
90594,drug_overlap,Syndrome5
90649,drug_overlap,Syndrome5
90827,drug_overlap,Syndrome5
90874,drug_overlap,Syndrome5
90987,drug_overlap,Syndrome5
91120,drug_overlap,Syndrome5
91392,drug_overlap,Syndrome5
91661,drug_overlap,Syndrome5
91664,drug_overlap,Syndrome5
91975,drug_overlap,Syndrome5
92283,drug_overlap,Syndrome5
92285,drug_overlap,Syndrome5
92595,drug_overlap,Syndrome5
92822,drug_overlap,Syndrome5
92999,drug_overlap,Syndrome5
93166,drug_overlap,Syndrome5
93474,drug_overlap,Syndrome5
94039,drug_overlap,Syndrome5
94104,drug_overlap,Syndrome5
94234,drug_overlap,Syndrome5
94235,drug_overlap,Syndrome5
113835,drug_overlap,Syndrome5
114026,drug_overlap,Syndrome5
114821,drug_overlap,Syndrome5
115196,drug_overlap,Syndrome5
115509,drug_overlap,Syndrome5
115560,drug_overlap,Syndrome5
115950,drug_overlap,Syndrome5
116115,drug_overlap,Syndrome5
116412,drug_overlap,Syndrome5
117608,drug_overlap,Syndrome5
121274,drug_overlap,Syndrome5
121536,drug_overlap,Syndrome5
121642,drug_overlap,Syndrome5
122481,drug_overlap,Syndrome5
122830,drug_overlap,Syndrome5
124411,drug_overlap,Syndrome5
124961,drug_overlap,Syndrome5
125893,drug_overlap,Syndrome5
125919,drug_overlap,Syndrome5
126017,drug_overlap,Syndrome5
126068,drug_overlap,Syndrome5
126069,drug_overlap,Syndrome5
126070,drug_overlap,Syndrome5
126208,drug_overlap,Syndrome5
126231,drug_overlap,Syndrome5
126295,drug_overlap,Syndrome5
126375,drug_overlap,Syndrome5
127396,drug_overlap,Syndrome5
127665,drug_overlap,Syndrome5
128209,drug_overlap,Syndrome5
128611,drug_overlap,Syndrome5
129025,drug_overlap,Syndrome5
130497,drug_overlap,Syndrome5
130557,drug_overlap,Syndrome5
131890,drug_overlap,Syndrome5
132625,drug_overlap,Syndrome5
136051,drug_overlap,Syndrome5
137209,drug_overlap,Syndrome5
138151,drug_overlap,Syndrome5
139735,drug_overlap,Syndrome5
140612,drug_overlap,Syndrome5
140690,drug_overlap,Syndrome5
140801,drug_overlap,Syndrome5
143098,drug_overlap,Syndrome5
144348,drug_overlap,Syndrome5
146050,drug_overlap,Syndrome5
146198,drug_overlap,Syndrome5
146542,drug_overlap,Syndrome5
146802,drug_overlap,Syndrome5
147658,drug_overlap,Syndrome5
147660,drug_overlap,Syndrome5
147686,drug_overlap,Syndrome5
147687,drug_overlap,Syndrome5
147694,drug_overlap,Syndrome5
147741,drug_overlap,Syndrome5
147807,drug_overlap,Syndrome5
147808,drug_overlap,Syndrome5
147837,drug_overlap,Syndrome5
147923,drug_overlap,Syndrome5
147929,drug_overlap,Syndrome5
147948,drug_overlap,Syndrome5
147949,drug_overlap,Syndrome5
148103,drug_overlap,Syndrome5
148156,drug_overlap,Syndrome5
148198,drug_overlap,Syndrome5
148203,drug_overlap,Syndrome5
148206,drug_overlap,Syndrome5
148213,drug_overlap,Syndrome5
148254,drug_overlap,Syndrome5
148266,drug_overlap,Syndrome5
148268,drug_overlap,Syndrome5
148979,drug_overlap,Syndrome5
149076,drug_overlap,Syndrome5
152485,drug_overlap,Syndrome5
155054,drug_overlap,Syndrome5
155061,drug_overlap,Syndrome5
157310,drug_overlap,Syndrome5
158067,drug_overlap,Syndrome5
158399,drug_overlap,Syndrome5
158431,drug_overlap,Syndrome5
158586,drug_overlap,Syndrome5
162239,drug_overlap,Syndrome5
162655,drug_overlap,Syndrome5
162962,drug_overlap,Syndrome5
162963,drug_overlap,Syndrome5
162966,drug_overlap,Syndrome5
162967,drug_overlap,Syndrome5
162968,drug_overlap,Syndrome5
162972,drug_overlap,Syndrome5
162979,drug_overlap,Syndrome5
162993,drug_overlap,Syndrome5
163033,drug_overlap,Syndrome5
163049,drug_overlap,Syndrome5
163050,drug_overlap,Syndrome5
163051,drug_overlap,Syndrome5
163059,drug_overlap,Syndrome5
163081,drug_overlap,Syndrome5
163087,drug_overlap,Syndrome5
163115,drug_overlap,Syndrome5
163131,drug_overlap,Syndrome5
163227,drug_overlap,Syndrome5
163255,drug_overlap,Syndrome5
166793,drug_overlap,Syndrome5
167465,drug_overlap,Syndrome5
168374,drug_overlap,Syndrome5
168417,drug_overlap,Syndrome5
168850,drug_overlap,Syndrome5
169270,drug_overlap,Syndrome5
169841,drug_overlap,Syndrome5
170958,drug_overlap,Syndrome5
170959,drug_overlap,Syndrome5
170960,drug_overlap,Syndrome5
171017,drug_overlap,Syndrome5
171392,drug_overlap,Syndrome5
197320,drug_overlap,Syndrome5
197407,drug_overlap,Syndrome5
199704,drug_overlap,Syndrome5
199777,drug_overlap,Syndrome5
201514,drug_overlap,Syndrome5
201516,drug_overlap,Syndrome5
203523,drug_overlap,Syndrome5
219749,drug_overlap,Syndrome5
220929,drug_overlap,Syndrome5
220992,drug_overlap,Syndrome5
221264,drug_overlap,Syndrome5
221504,drug_overlap,Syndrome5
221527,drug_overlap,Syndrome5
221785,drug_overlap,Syndrome5
221833,drug_overlap,Syndrome5
222696,drug_overlap,Syndrome5
252884,drug_overlap,Syndrome5
253639,drug_overlap,Syndrome5
255631,drug_overlap,Syndrome5
255877,drug_overlap,Syndrome5
256051,drug_overlap,Syndrome5
260425,drug_overlap,Syndrome5
282890,drug_overlap,Syndrome5
283337,drug_overlap,Syndrome5
283933,drug_overlap,Syndrome5
284306,drug_overlap,Syndrome5
284307,drug_overlap,Syndrome5
284312,drug_overlap,Syndrome5
284323,drug_overlap,Syndrome5
284346,drug_overlap,Syndrome5
284349,drug_overlap,Syndrome5
284370,drug_overlap,Syndrome5
284371,drug_overlap,Syndrome5
284390,drug_overlap,Syndrome5
284391,drug_overlap,Syndrome5
284402,drug_overlap,Syndrome5
284406,drug_overlap,Syndrome5
284443,drug_overlap,Syndrome5
284459,drug_overlap,Syndrome5
285267,drug_overlap,Syndrome5
285268,drug_overlap,Syndrome5
285346,drug_overlap,Syndrome5
285349,drug_overlap,Syndrome5
285676,drug_overlap,Syndrome5
285855,drug_overlap,Syndrome5
285971,drug_overlap,Syndrome5
285989,drug_overlap,Syndrome5
286075,drug_overlap,Syndrome5
286128,drug_overlap,Syndrome5
339318,drug_overlap,Syndrome5
339327,drug_overlap,Syndrome5
339559,drug_overlap,Syndrome5
339745,drug_overlap,Syndrome5
340252,drug_overlap,Syndrome5
340385,drug_overlap,Syndrome5
342132,drug_overlap,Syndrome5
342892,drug_overlap,Syndrome5
342908,drug_overlap,Syndrome5
342909,drug_overlap,Syndrome5
342926,drug_overlap,Syndrome5
342933,drug_overlap,Syndrome5
342945,drug_overlap,Syndrome5
344787,drug_overlap,Syndrome5
345462,drug_overlap,Syndrome5
346157,drug_overlap,Syndrome5
346171,drug_overlap,Syndrome5
347344,drug_overlap,Syndrome5
348327,drug_overlap,Syndrome5
349075,drug_overlap,Syndrome5
353088,drug_overlap,Syndrome5
353274,drug_overlap,Syndrome5
353355,drug_overlap,Syndrome5
360023,drug_overlap,Syndrome5
374655,drug_overlap,Syndrome5
374879,drug_overlap,Syndrome5
374899,drug_overlap,Syndrome5
374900,drug_overlap,Syndrome5
374928,drug_overlap,Syndrome5
375189,drug_overlap,Syndrome5
386607,drug_overlap,Syndrome5
387032,drug_overlap,Syndrome5
387640,drug_overlap,Syndrome5
388507,drug_overlap,Syndrome5
388523,drug_overlap,Syndrome5
388536,drug_overlap,Syndrome5
388558,drug_overlap,Syndrome5
388566,drug_overlap,Syndrome5
388567,drug_overlap,Syndrome5
388569,drug_overlap,Syndrome5
388743,drug_overlap,Syndrome5
389058,drug_overlap,Syndrome5
389114,drug_overlap,Syndrome5
389549,drug_overlap,Syndrome5
390927,drug_overlap,Syndrome5
390980,drug_overlap,Syndrome5
399473,drug_overlap,Syndrome5
400713,drug_overlap,Syndrome5
