Gene,SetType,DiseaseType
8492,drug_overlap,Syndrome4
8718,drug_overlap,Syndrome4
9407,drug_overlap,Syndrome4
9622,drug_overlap,Syndrome4
10495,drug_overlap,Syndrome4
10699,drug_overlap,Syndrome4
10747,drug_overlap,Syndrome4
10942,drug_overlap,Syndrome4
11012,drug_overlap,Syndrome4
11202,drug_overlap,Syndrome4
11330,drug_overlap,Syndrome4
23430,drug_overlap,Syndrome4
23436,drug_overlap,Syndrome4
25823,drug_overlap,Syndrome4
26085,drug_overlap,Syndrome4
28983,drug_overlap,Syndrome4
29122,drug_overlap,Syndrome4
43847,drug_overlap,Syndrome4
43849,drug_overlap,Syndrome4
50508,drug_overlap,Syndrome4
51032,drug_overlap,Syndrome4
51279,drug_overlap,Syndrome4
54971,drug_overlap,Syndrome4
55503,drug_overlap,Syndrome4
55554,drug_overlap,Syndrome4
56302,drug_overlap,Syndrome4
56649,drug_overlap,Syndrome4
58488,drug_overlap,Syndrome4
63036,drug_overlap,Syndrome4
64063,drug_overlap,Syndrome4
64699,drug_overlap,Syndrome4
80975,drug_overlap,Syndrome4
83886,drug_overlap,Syndrome4
84000,drug_overlap,Syndrome4
112401,drug_overlap,Syndrome4
132724,drug_overlap,Syndrome4
136242,drug_overlap,Syndrome4
136541,drug_overlap,Syndrome4
146547,drug_overlap,Syndrome4
150527,drug_overlap,Syndrome4
164656,drug_overlap,Syndrome4
203074,drug_overlap,Syndrome4
221191,drug_overlap,Syndrome4
260429,drug_overlap,Syndrome4
283471,drug_overlap,Syndrome4
284366,drug_overlap,Syndrome4
339105,drug_overlap,Syndrome4
339501,drug_overlap,Syndrome4
339906,drug_overlap,Syndrome4
339967,drug_overlap,Syndrome4
341350,drug_overlap,Syndrome4
344805,drug_overlap,Syndrome4
345062,drug_overlap,Syndrome4
360200,drug_overlap,Syndrome4
377047,drug_overlap,Syndrome4
387082,drug_overlap,Syndrome4
389208,drug_overlap,Syndrome4
400668,drug_overlap,Syndrome4
440387,drug_overlap,Syndrome4
100287362,drug_overlap,Syndrome4
124,drug_overlap,Syndrome4
1119,drug_overlap,Syndrome4
2903,drug_overlap,Syndrome4
5972,drug_overlap,Syndrome4
9468,drug_overlap,Syndrome4
10891,drug_overlap,Syndrome4
23446,drug_overlap,Syndrome4
55224,drug_overlap,Syndrome4
55500,drug_overlap,Syndrome4
57153,drug_overlap,Syndrome4
126969,drug_overlap,Syndrome4
204962,drug_overlap,Syndrome4
386593,drug_overlap,Syndrome4
150,drug_overlap,Syndrome4
351,drug_overlap,Syndrome4
3156,drug_overlap,Syndrome4
3931,drug_overlap,Syndrome4
2335,drug_overlap,Syndrome4
3683,drug_overlap,Syndrome4
3688,drug_overlap,Syndrome4
4803,drug_overlap,Syndrome4
4914,drug_overlap,Syndrome4
5818,drug_overlap,Syndrome4
8973,drug_overlap,Syndrome4
573971,drug_overlap,Syndrome4
338,drug_overlap,Syndrome4
506,drug_overlap,Syndrome4
8050,drug_overlap,Syndrome4
80168,drug_overlap,Syndrome4
1509,drug_overlap,Syndrome4
9240,drug_overlap,Syndrome4
2015,drug_overlap,Syndrome4
10149,drug_overlap,Syndrome4
22859,drug_overlap,Syndrome4
23266,drug_overlap,Syndrome4
23284,drug_overlap,Syndrome4
23478,drug_overlap,Syndrome4
25903,drug_overlap,Syndrome4
30817,drug_overlap,Syndrome4
57211,drug_overlap,Syndrome4
59271,drug_overlap,Syndrome4
64123,drug_overlap,Syndrome4
83943,drug_overlap,Syndrome4
84467,drug_overlap,Syndrome4
84658,drug_overlap,Syndrome4
84873,drug_overlap,Syndrome4
90701,drug_overlap,Syndrome4
139378,drug_overlap,Syndrome4
165082,drug_overlap,Syndrome4
169611,drug_overlap,Syndrome4
196294,drug_overlap,Syndrome4
221188,drug_overlap,Syndrome4
221393,drug_overlap,Syndrome4
221395,drug_overlap,Syndrome4
222487,drug_overlap,Syndrome4
222611,drug_overlap,Syndrome4
266977,drug_overlap,Syndrome4
283298,drug_overlap,Syndrome4
283383,drug_overlap,Syndrome4
347088,drug_overlap,Syndrome4
2805,drug_overlap,Syndrome4
2890,drug_overlap,Syndrome4
5837,drug_overlap,Syndrome4
4200,drug_overlap,Syndrome4
2806,drug_overlap,Syndrome4
1234,drug_overlap,Syndrome4
1909,drug_overlap,Syndrome4
3356,drug_overlap,Syndrome4
3363,drug_overlap,Syndrome4
4986,drug_overlap,Syndrome4
5731,drug_overlap,Syndrome4
7852,drug_overlap,Syndrome4
19,drug_overlap,Syndrome4
994,drug_overlap,Syndrome4
6389,drug_overlap,Syndrome4
10165,drug_overlap,Syndrome4
189,drug_overlap,Syndrome4
2747,drug_overlap,Syndrome4
122622,drug_overlap,Syndrome4
383,drug_overlap,Syndrome4
217,drug_overlap,Syndrome4
223,drug_overlap,Syndrome4
276,drug_overlap,Syndrome4
279,drug_overlap,Syndrome4
350,drug_overlap,Syndrome4
1116,drug_overlap,Syndrome4
3939,drug_overlap,Syndrome4
3945,drug_overlap,Syndrome4
5313,drug_overlap,Syndrome4
6470,drug_overlap,Syndrome4
8482,drug_overlap,Syndrome4
9037,drug_overlap,Syndrome4
9723,drug_overlap,Syndrome4
10105,drug_overlap,Syndrome4
10202,drug_overlap,Syndrome4
10500,drug_overlap,Syndrome4
10505,drug_overlap,Syndrome4
10901,drug_overlap,Syndrome4
22875,drug_overlap,Syndrome4
25979,drug_overlap,Syndrome4
26063,drug_overlap,Syndrome4
51170,drug_overlap,Syndrome4
51171,drug_overlap,Syndrome4
54437,drug_overlap,Syndrome4
54910,drug_overlap,Syndrome4
55312,drug_overlap,Syndrome4
55825,drug_overlap,Syndrome4
56898,drug_overlap,Syndrome4
64218,drug_overlap,Syndrome4
80031,drug_overlap,Syndrome4
115817,drug_overlap,Syndrome4
147015,drug_overlap,Syndrome4
157506,drug_overlap,Syndrome4
195814,drug_overlap,Syndrome4
201140,drug_overlap,Syndrome4
223117,drug_overlap,Syndrome4
345275,drug_overlap,Syndrome4
374875,drug_overlap,Syndrome4
1491,drug_overlap,Syndrome4
2875,drug_overlap,Syndrome4
2902,drug_overlap,Syndrome4
4199,drug_overlap,Syndrome4
8942,drug_overlap,Syndrome4
9054,drug_overlap,Syndrome4
64902,drug_overlap,Syndrome4
16,drug_overlap,Syndrome4
2720,drug_overlap,Syndrome4
5836,drug_overlap,Syndrome4
27032,drug_overlap,Syndrome4
84706,drug_overlap,Syndrome4
116443,drug_overlap,Syndrome4
23464,drug_overlap,Syndrome4
4942,drug_overlap,Syndrome4
2582,drug_overlap,Syndrome4
85007,drug_overlap,Syndrome4
6240,drug_overlap,Syndrome4
440,drug_overlap,Syndrome4
206358,drug_overlap,Syndrome4
2162,drug_overlap,Syndrome4
2821,drug_overlap,Syndrome4
92292,drug_overlap,Syndrome4
10249,drug_overlap,Syndrome4
6545,drug_overlap,Syndrome4
5033,drug_overlap,Syndrome4
3105,drug_overlap,Syndrome4
3106,drug_overlap,Syndrome4
3107,drug_overlap,Syndrome4
278,drug_overlap,Syndrome4
3098,drug_overlap,Syndrome4
3938,drug_overlap,Syndrome4
1677,drug_overlap,Syndrome4
622,drug_overlap,Syndrome4
1495,drug_overlap,Syndrome4
3291,drug_overlap,Syndrome4
121214,drug_overlap,Syndrome4
50848,drug_overlap,Syndrome4
314,drug_overlap,Syndrome4
55,drug_overlap,Syndrome4
3481,drug_overlap,Syndrome4
2542,drug_overlap,Syndrome4
2983,drug_overlap,Syndrome4
10768,drug_overlap,Syndrome4
1445,drug_overlap,Syndrome4
2562,drug_overlap,Syndrome4
4602,drug_overlap,Syndrome4
1056,drug_overlap,Syndrome4
1136,drug_overlap,Syndrome4
1140,drug_overlap,Syndrome4
1141,drug_overlap,Syndrome4
1142,drug_overlap,Syndrome4
1143,drug_overlap,Syndrome4
9177,drug_overlap,Syndrome4
55584,drug_overlap,Syndrome4
89832,drug_overlap,Syndrome4
170572,drug_overlap,Syndrome4
200909,drug_overlap,Syndrome4
285242,drug_overlap,Syndrome4
