Gene,SetType,DiseaseType
11157,drug_overlap,Syndrome3
11162,drug_overlap,Syndrome3
11266,drug_overlap,Syndrome3
22875,drug_overlap,Syndrome3
22895,drug_overlap,Syndrome3
22934,drug_overlap,Syndrome3
22982,drug_overlap,Syndrome3
23057,drug_overlap,Syndrome3
23181,drug_overlap,Syndrome3
23234,drug_overlap,Syndrome3
23235,drug_overlap,Syndrome3
23363,drug_overlap,Syndrome3
23369,drug_overlap,Syndrome3
23387,drug_overlap,Syndrome3
23576,drug_overlap,Syndrome3
23592,drug_overlap,Syndrome3
23633,drug_overlap,Syndrome3
25974,drug_overlap,Syndrome3
25996,drug_overlap,Syndrome3
26027,drug_overlap,Syndrome3
26227,drug_overlap,Syndrome3
26266,drug_overlap,Syndrome3
26575,drug_overlap,Syndrome3
27044,drug_overlap,Syndrome3
27302,drug_overlap,Syndrome3
27440,drug_overlap,Syndrome3
29103,drug_overlap,Syndrome3
29992,drug_overlap,Syndrome3
51025,drug_overlap,Syndrome3
51207,drug_overlap,Syndrome3
51321,drug_overlap,Syndrome3
51573,drug_overlap,Syndrome3
51692,drug_overlap,Syndrome3
51750,drug_overlap,Syndrome3
53349,drug_overlap,Syndrome3
53981,drug_overlap,Syndrome3
54434,drug_overlap,Syndrome3
54857,drug_overlap,Syndrome3
54961,drug_overlap,Syndrome3
54973,drug_overlap,Syndrome3
55120,drug_overlap,Syndrome3
55147,drug_overlap,Syndrome3
55192,drug_overlap,Syndrome3
55236,drug_overlap,Syndrome3
55293,drug_overlap,Syndrome3
55324,drug_overlap,Syndrome3
55756,drug_overlap,Syndrome3
56896,drug_overlap,Syndrome3
56903,drug_overlap,Syndrome3
57494,drug_overlap,Syndrome3
57593,drug_overlap,Syndrome3
57609,drug_overlap,Syndrome3
58190,drug_overlap,Syndrome3
60491,drug_overlap,Syndrome3
60678,drug_overlap,Syndrome3
63904,drug_overlap,Syndrome3
63929,drug_overlap,Syndrome3
64077,drug_overlap,Syndrome3
64174,drug_overlap,Syndrome3
64180,drug_overlap,Syndrome3
64215,drug_overlap,Syndrome3
64388,drug_overlap,Syndrome3
64407,drug_overlap,Syndrome3
64421,drug_overlap,Syndrome3
64641,drug_overlap,Syndrome3
64761,drug_overlap,Syndrome3
64768,drug_overlap,Syndrome3
64802,drug_overlap,Syndrome3
64849,drug_overlap,Syndrome3
64858,drug_overlap,Syndrome3
64895,drug_overlap,Syndrome3
78986,drug_overlap,Syndrome3
79068,drug_overlap,Syndrome3
79178,drug_overlap,Syndrome3
79258,drug_overlap,Syndrome3
79876,drug_overlap,Syndrome3
80221,drug_overlap,Syndrome3
80824,drug_overlap,Syndrome3
81609,drug_overlap,Syndrome3
83729,drug_overlap,Syndrome3
83940,drug_overlap,Syndrome3
83990,drug_overlap,Syndrome3
84064,drug_overlap,Syndrome3
84446,drug_overlap,Syndrome3
84816,drug_overlap,Syndrome3
84936,drug_overlap,Syndrome3
85397,drug_overlap,Syndrome3
85464,drug_overlap,Syndrome3
87178,drug_overlap,Syndrome3
91156,drug_overlap,Syndrome3
92335,drug_overlap,Syndrome3
112849,drug_overlap,Syndrome3
128387,drug_overlap,Syndrome3
128853,drug_overlap,Syndrome3
130752,drug_overlap,Syndrome3
131118,drug_overlap,Syndrome3
132789,drug_overlap,Syndrome3
133584,drug_overlap,Syndrome3
134430,drug_overlap,Syndrome3
134526,drug_overlap,Syndrome3
138639,drug_overlap,Syndrome3
142679,drug_overlap,Syndrome3
144811,drug_overlap,Syndrome3
146712,drug_overlap,Syndrome3
146861,drug_overlap,Syndrome3
150290,drug_overlap,Syndrome3
151449,drug_overlap,Syndrome3
151636,drug_overlap,Syndrome3
155185,drug_overlap,Syndrome3
171425,drug_overlap,Syndrome3
197322,drug_overlap,Syndrome3
220032,drug_overlap,Syndrome3
221496,drug_overlap,Syndrome3
253738,drug_overlap,Syndrome3
283284,drug_overlap,Syndrome3
284111,drug_overlap,Syndrome3
284161,drug_overlap,Syndrome3
284716,drug_overlap,Syndrome3
349565,drug_overlap,Syndrome3
353500,drug_overlap,Syndrome3
387712,drug_overlap,Syndrome3
392255,drug_overlap,Syndrome3
402569,drug_overlap,Syndrome3
431704,drug_overlap,Syndrome3
440738,drug_overlap,Syndrome3
646262,drug_overlap,Syndrome3
100506012,drug_overlap,Syndrome3
100529144,drug_overlap,Syndrome3
100533107,drug_overlap,Syndrome3
1004,drug_overlap,Syndrome3
1038,drug_overlap,Syndrome3
2013,drug_overlap,Syndrome3
2199,drug_overlap,Syndrome3
3598,drug_overlap,Syndrome3
4359,drug_overlap,Syndrome3
5058,drug_overlap,Syndrome3
5547,drug_overlap,Syndrome3
6715,drug_overlap,Syndrome3
6795,drug_overlap,Syndrome3
57369,drug_overlap,Syndrome3
94115,drug_overlap,Syndrome3
64175,drug_overlap,Syndrome3
56729,drug_overlap,Syndrome3
